Elapsed.time   CPU     Real.mem   Virtual.mem
      96.178      164.800     2911.934     8705.582
      97.179      115.900     2908.941     8702.586
      98.180      139.900     2909.184     8702.586
      99.181      106.900     3208.688     9042.598
     100.182       99.900     3208.688     9042.598
     101.183      100.900     3208.688     9042.598
     102.184       99.900     3208.688     9042.598
     103.185       99.900     3208.688     9042.598
     104.186      163.900     3077.660     8872.594
     105.187      242.800     3171.684     9004.613
     106.188      565.500     3215.348     9050.117
     107.189      644.300     3215.348     9050.117
     108.192      716.800     3216.285     9050.117
     109.193      746.300     3216.285     9050.117
     110.195      746.500     3216.285     9050.117
     111.198      745.100     3216.285     9050.117
     112.202      736.600     3216.285     9050.117
     113.211      727.500     3216.285     9050.117
     114.212      712.200     3216.270     9050.117
     115.213      726.500     3216.270     9050.117
     116.214      730.200     3216.270     9050.117
     117.227      725.200     3216.270     9050.117
     118.228      711.300     3216.270     9050.117
     119.228      713.300     3216.270     9050.117
     120.230      508.500     3260.723     9094.121
     121.238      742.000     3158.211     9011.613
     122.239      507.500     3481.031     9314.125
     123.243      556.700     3481.031     9314.125
     124.244      722.300     3483.164     9314.125
     125.247      729.800     3483.164     9314.125
     126.248      702.300     3483.164     9314.125
     127.248      715.400     3483.164     9314.125
     128.259      716.800     3483.164     9314.125
     129.260      694.300     3483.164     9314.125
     130.260      709.400     3483.164     9314.125
     131.262      712.100     3531.082     9363.625
     132.263      790.200     3572.133     9396.625
     133.265      755.900     3621.590     9446.125
     134.267      736.200     3720.504     9545.125
     135.270      779.900     3737.098     9561.625
     136.272      754.200     3737.098     9561.625
     137.273      742.300     3737.098     9561.625
     138.274      753.200     4327.422    10151.645
     139.274      574.500     3975.031     9757.125
     140.276       99.900     3975.031     9757.125
     141.276       99.900     3975.031     9757.125
     142.278       99.900     3975.031     9757.125
     143.278       99.900     3975.031     9757.125
     144.279      100.900     3975.031     9757.125
     145.280       99.900     3975.031     9757.125
     146.282       98.900     3975.031     9757.125
     147.283      100.900     3975.031     9757.125
     148.284      119.900     3445.387     9619.113
     149.285      304.700     2923.992     8705.586
     150.286      120.900     2969.996     8837.590
     151.287      150.800     3234.230     9057.598
     152.288       99.900     3234.230     9057.598
     153.289       99.900     3234.230     9057.598
     154.290       99.900     3234.230     9057.598
     155.291       99.900     3234.230     9057.598
     156.292      186.800     2968.352     8749.586
     157.293      121.900     2935.344     8716.676
     158.294      360.700     3149.855     8958.871
     159.298      475.900     3177.547     8986.418
     160.305      628.800     3221.547     9030.422
     161.306      702.400     3177.547     8986.418
     162.311      722.200     3177.547     8986.418
     163.312      719.400     3177.547     8986.418
     164.314      714.800     3177.547     8986.418
     165.315      605.200     3034.715     8815.770
     166.316      435.400     3150.258     8958.871
     167.318      220.600     3150.258     8958.871
     168.319      500.400     3177.812     8986.418
     169.320      624.300     3177.812     8986.418
     170.321      695.500     3177.809     8986.418
     171.322      730.400     3177.809     8986.418
     172.328      711.000     3177.809     8986.418
     173.329      715.000     3177.809     8986.418
     174.336      712.300     3177.809     8986.418
     175.337      560.300     3177.809     8986.418
     176.346      749.100     3064.703     8859.773
     177.347      181.700     3225.277     9084.754
     178.350      596.600     3363.312     9144.375
     179.354      676.200     3363.312     9144.375
     180.355      690.600     3363.312     9144.375
     181.355      683.700     3363.312     9144.375
     182.356      680.400     3363.312     9144.375
     183.362      679.800     3363.312     9144.375
     184.363      680.500     3363.312     9144.375
     185.366      674.900     3363.312     9144.375
     186.367      676.300     3363.312     9144.375
     187.368      667.200     3363.312     9144.375
     188.369      680.400     3363.312     9144.375
     189.375      671.000     3363.312     9144.375
     190.376      667.300     3363.312     9144.375
     191.377      682.300     3363.312     9144.375
     192.378      671.300     3363.312     9144.375
     193.379      682.400     3363.312     9144.375
     194.381      669.700     3363.438     9144.375
     195.384      669.000     3363.438     9144.375
     196.385      669.200     3363.438     9144.375
     197.391      658.000     3363.438     9144.375
     198.392      668.400     3363.438     9144.375
     199.393      658.200     3363.438     9144.375
     200.402      668.000     3363.438     9144.375
     201.403      562.400     3197.469     9016.363
     202.404      145.900     3335.801     9160.371
     203.412      468.400     4222.363    11395.801
     204.415      788.100     4285.910    10099.758
     205.419      771.400     4670.766    10916.008
     206.420      770.200     5276.766    11347.832
     207.421      681.200     5408.758    39283.801
     208.422      799.300     5854.762    39283.801
     209.426      788.700     4384.758    11059.816
     210.427      197.800     3642.664     9363.719
     211.429       99.800     3738.672     9459.727
     212.431      293.500     4102.691    10123.758
     213.432       99.900     4446.703    10167.758
     214.433      197.800     3963.598     9684.727
     215.434      560.600     4257.957    10057.336
     216.436      664.500     4134.262     9933.133
     217.440      657.400     4145.410     9933.133
     218.446      756.400     4147.660     9933.133
     219.449      768.700     4148.660     9933.133
     220.450      768.400     4148.660     9933.133
     221.450      750.600     4148.910     9933.133
     222.451      757.500     4148.910     9933.133
     223.455      756.200     4148.910     9933.133
     224.456      200.800     4087.199     9904.934
     225.462      731.700     4087.199     9904.934
     226.463      590.300     4229.473    10013.332
     227.468      688.800     4149.598     9933.133
     228.468      648.700     4155.129     9933.133
     229.480      763.100     4163.504     9933.133
     230.481      764.200     4166.379     9933.133
     231.482      772.200     4166.754     9933.133
     232.483      772.200     4167.504     9933.133
     233.484      771.000     4167.504     9933.133
     234.485      759.400     4167.504     9933.133
     235.487      768.200     4167.504     9933.133
     236.492      768.100     4167.504     9933.133
     237.493      356.700     4298.031    10109.336
     238.496      636.600     4105.629     9904.934
     239.498      581.300     3865.535     9552.715
     240.503      558.200     4132.281     9873.512
     241.504      507.500     4214.406     9953.711
     242.504      261.800     5711.684    14930.727
     243.506       99.900     5221.684    14930.727
     244.507      100.900     5362.566    15060.852
     245.517      742.400     6397.418    29676.887
     246.518      764.300     6218.637    15879.867
     247.518      716.500     6507.629    34716.898
     248.519      793.700     6431.633    29676.887
     249.520      413.700     5554.227    14919.512
     250.521       99.900     5620.227    14919.512
     251.523      110.700     5949.594    21521.867
     252.530      794.200     6928.645    29676.887
     253.531      762.100     6804.234    18242.562
     254.532      720.400     7276.234    34748.523
     255.532      794.300     7012.238    29708.512
     256.534      341.600     6306.848    14951.137
     257.535      100.900     5780.652    14366.934
     258.538      221.400     6628.281    21553.492
     259.542      791.500     6946.289    15596.480
     260.549      762.400     7328.297    18242.562
     261.550      723.200     7958.297    34748.523
     262.552      790.900     6946.297    15596.480
     263.554      205.600     6494.895    14951.137
     264.554       99.900     6578.895    14951.137
     265.565      329.000     7159.312    21553.492
     266.566      791.800     7468.008    15659.484
     267.567      756.500     7838.051    18242.562
     268.570      723.100     8468.055    34748.523
     269.573      789.400     7532.055    16321.023
     270.574      179.800     7098.547    14951.137
     271.575       99.900     7212.547    14951.137
     272.586      386.800     7784.277    21553.492
     273.587      791.300     8107.867    17486.543
     274.588      760.200     8183.211    18116.562
     275.589      721.200     8939.207    34748.523
     276.590      779.200     7705.492    15533.484
     277.591       99.900     7201.395    14366.934
     278.592       99.900     7345.590    14951.137
     279.596      479.200     8336.137    21553.492
     280.597      785.200     8516.664    15722.484
     281.603      752.200     9105.289    16415.535
     282.612      719.900     9422.277    34748.523
     283.613      654.100     7906.273    15060.461
     284.614       49.000     7938.922    14951.137
     285.615       98.900     8010.922    14951.137
     286.616      100.900     8329.738    15092.477
     287.622      792.300     9360.281    29708.512
     288.623      756.200     9108.281    18242.562
     289.629      727.000    10126.285    17108.488
     290.629      787.800     9014.277    29708.512
     291.630      508.600     8126.551    14366.934
     292.631       99.900     8264.746    14951.137
     293.632       99.900     8443.051    14807.941
     294.641      718.800     9360.301    29708.512
     295.649      789.100     9505.191    16070.199
     296.649      692.200     9804.336    16352.488
     297.650      787.500     9400.328    29708.512
     298.651      531.400     8765.414    14687.730
     299.652      193.800     8724.520    14811.934
     300.653       99.900     8960.648    14739.539
     301.654      186.800     9077.070    14855.938
     302.655      193.800     9098.043    14899.941
     303.656      187.800     9034.922    14943.945
     304.657      189.800     9224.688    15003.559
     305.658       99.900     9074.289    14915.555
     306.659      210.800     9316.082    15094.957
     307.660      192.800     9224.301    15503.176
     308.661       98.900     9592.301    15503.176
     309.662      100.900    10324.301    16075.172
     310.663      110.900     3349.664     9063.543
     311.669      402.600     3902.629    16601.000
     312.670      725.000     4188.035    19172.277
     313.671      528.500     3501.051     9168.262
     314.672      111.900     3698.148     9403.297
     315.673      117.900     3643.270     9388.281
     316.674      100.900     3947.273     9652.285
     317.675       99.900     3947.273     9652.285
     318.676       99.900     3947.273     9652.285
     319.677       99.900     3947.273     9652.285
     320.678      154.800     3507.219     9168.262
     321.679      423.500     3642.828     9757.902
     322.684      724.600     4071.246    19324.410
     323.685      512.300     3576.336     9493.094
     324.686      339.800     3791.125     9735.289
     325.688      418.100     3818.715     9762.836
     326.695      628.700     3818.715     9762.836
     327.696      737.400     3818.715     9762.836
     328.698      732.900     3818.715     9762.836
     329.699      740.100     3818.715     9762.836
     330.707      586.400     3813.574     9742.832
     331.708      543.600     3808.203     9735.289
     332.708      196.800     3808.203     9735.289
     333.710      595.200     3835.832     9762.836
     334.711      684.900     3835.832     9762.836
     335.713      734.100     3835.832     9762.836
     336.714      726.100     3835.832     9762.836
     337.716      726.700     3835.832     9762.836
     338.717      709.000     3835.832     9762.836
     339.718      592.700     3813.574     9742.832
     340.719      456.500     3544.031     9443.719
     341.720      524.400     3544.031     9443.719
     342.721      505.500     3544.031     9443.719
     343.722      522.600     3544.031     9443.719
     344.723      511.400     3544.031     9443.719
     345.724      495.500     3544.031     9443.719
     346.733      620.300     3709.457     9608.992
     347.734      799.400     3709.457     9608.992
     348.735      800.200     3709.457     9608.992
     349.736      799.300     3709.457     9608.992
     350.737      799.200     3709.457     9608.992
     351.738      741.200     3709.457     9608.992
     352.739      157.800     5083.410    12688.781
     353.740       99.900     6789.422    12688.781
     354.741      116.900     5136.145    11036.020
     355.742      176.800     6403.328    12303.137
     356.743      123.900     7179.086    13074.730
     357.744      112.900     7129.250    13019.637
     358.745      109.900     7184.344    13074.730
     359.746      116.900     7184.344    13074.730
     360.747      112.800     7129.250    13019.637
     361.748      110.900     7184.250    13074.730
     362.749      114.900     7184.156    13074.730
     363.750      112.900     7129.156    13019.637
     364.751      111.900     7184.250    13074.730
     365.752      116.900     7184.250    13074.730
     366.753      113.800     7184.156    13074.730
     367.754      111.900     7184.156    13074.730
     368.755      114.900     7184.156    13074.730
     369.756      111.900     7184.156    13074.730
     370.757      113.900     7184.250    13074.730
     371.758      115.900     7184.156    13074.730
     372.759      111.900     7184.156    13074.730
     373.760      109.900     7873.461    13827.883
     374.761      650.300     8107.785    14268.781
     375.762      308.700     7539.578    13399.715
     376.763      321.600     7814.590    13674.824
     377.764      366.700     8078.699    13938.844
     378.770      313.200     7979.617    13839.754
     379.782      339.900     8494.918    14401.059
     380.783      335.700     8287.645    14147.781
     381.784      320.700     8519.656    14422.891
     382.791      359.300     8999.867    14874.008
     383.793      312.600     8727.684    14587.820
     384.794      326.600     9002.699    14862.930
     385.795      360.600     9266.805    15126.949
     386.796      323.700     9167.723    15027.859
     387.796      334.800     9299.734    15159.871
     388.801      325.600     9717.938    15578.078
     389.802      358.700     9607.762    15467.898
     390.808      330.100     9739.773    15599.910
     391.809      313.700    10014.789    15875.020
     392.810      352.700    10278.895    16139.039
     393.813      470.200    10609.098    16469.238
     394.815      182.700    10457.141    21671.961
     395.817       99.800    10795.145    21671.961
     396.818      100.900    10989.141    21671.961
     397.819       99.900    11263.141    21671.961
     398.820       99.900    11545.145    21671.961
     399.820       98.900    11837.145    21671.961
     400.822      100.900    12141.145    21671.961
     401.823       98.900    12369.141    21671.961
     402.824       99.900    12649.141    21671.961
     403.825      100.900    12921.141    21671.961
     404.826       99.900    13193.141    21671.961
     405.828       99.700    13299.145    21671.961
     406.832       97.800    13319.145    21671.961
     407.833      101.900    13335.145    21671.961
     408.898      100.200    13393.145    21671.961
     409.902       99.900    13541.145    21671.961
     410.904      100.800    13637.141    21671.961
     411.905       98.900    13787.145    21671.961
     412.908      100.700    13877.141    21671.961
     413.909       99.900    14127.145    21627.957
     414.910       99.900    14397.141    21671.961
     415.912       99.900    14673.141    21671.961
     416.914       99.800    14927.141    21671.961
     417.915       99.900    15201.141    21671.961
     418.916       99.900    15473.141    21671.961
     419.917       99.900    15749.141    21671.961
     420.918      100.900    16441.141    27127.957
     421.919       98.900    16555.141    27127.957
     422.921       99.800    16595.141    27127.957
     423.923       99.800    16609.141    27127.957
     424.925      100.800    16621.141    27127.957
     425.927       99.600    16665.141    27127.957
     426.931      100.500    16827.141    27127.957
     427.935       98.900    17023.141    27127.957
     428.936      100.800    17177.141    27127.957
     429.938       98.900    17301.141    27127.957
     430.938      100.900    17393.141    27127.957
     431.941       99.800    17923.141    27127.957
     432.942       99.900    17965.141    27127.957
     433.943      100.900    18067.141    27127.957
     434.944       99.900    18281.141    27127.957
     435.945       98.800    18413.141    27127.957
     436.947       98.900    18513.141    27127.957
     437.948      101.900    19545.141    27127.957
     438.949       99.900    20825.141    27127.957
     439.950       98.900    21335.145    27215.961
     440.951      100.900    15885.152    21715.961
     441.952       99.900    15929.148    21759.965
     442.953       99.900    15885.152    21715.961
     443.954      104.900    15473.738    21329.020
     444.955      612.300    15652.402    22791.566
     445.952      743.400    16209.723    22604.027
     446.955      232.200    16346.832    22071.855
     447.959      290.000    16570.520    22359.203
     448.960      273.700    16706.895    22509.578
     449.961      285.700    16775.777    22560.461
     450.962      277.600    16934.148    22666.832
     451.968      270.400    17009.273    22734.172
     452.972      275.100    17117.938    22842.836
     453.973      280.600    17359.211    23083.895
     454.978      283.600    17522.555    23283.238
     455.979      291.700    17788.934    23521.617
     456.980      271.700    17891.820    23660.504
     457.982      164.700    17777.285    26329.977
     458.983       99.900    18213.285    26329.977
     459.984       99.900    18659.285    26329.977
     460.985       99.900    19095.285    26329.977
     461.986       99.900    19535.285    26329.977
     462.987       99.900    19971.285    26329.977
     463.988       99.900    20405.285    26329.977
     464.989       99.900    17405.277    23645.965
     465.990       99.900    14973.285    20697.965
     466.991       99.900    14973.285    20697.965
     467.992       99.900    14973.285    20697.965
     468.993      100.900    15017.281    20741.969
     469.994       99.900    14973.285    20697.965
     470.995      113.900    15168.852    20891.789
     472.005      362.300    16026.844    24668.434
     473.008      790.500    16255.273    22353.156
     474.009      761.500    15929.176    22439.195
     475.010      689.100    15943.895    22010.160
     476.024      536.700    17061.211    48421.234
     477.025      798.200    17663.215    48421.234
     478.028      787.600    15944.215    22010.160
     479.029      129.900    15898.254    21838.938
     480.030       99.900    16762.961    22637.777
     481.031      249.800    15553.152    21415.812
     482.032      111.900    15599.684    21459.816
     483.033       99.900    15599.684    21459.816
     484.034      111.900    15601.164    21459.816
     485.035      109.900    15601.344    21459.816
     486.036       99.900    15381.324    21239.797
     487.037       99.900    15381.324    21239.797
     488.038       99.900    15381.324    21239.797
     489.039      100.900    15381.324    21239.797
     490.040      130.800    15735.066    21591.828
     491.041      112.900    15735.285    21591.828
     492.041      107.000    15523.262    21415.812
     493.042      127.900     5077.531    10932.066
     494.043      117.900     5077.656    10932.066
     495.044      160.800     5077.781    10932.066
     496.045      156.900     5077.781    10932.066
     497.046      165.800     5077.906    10932.066
     498.047      154.800     5077.906    10932.066
     499.048      163.900     5077.906    10932.066
     500.049      154.800     5077.906    10932.066
     501.050      164.900     5077.906    10932.066
     502.054      161.300     5077.906    10932.066
     503.055      157.900     5077.906    10932.066
     504.056      162.900     5077.906    10932.066
     505.057      154.800     5077.906    10932.066
     506.059      155.900     5077.906    10932.066
     507.061      155.800     5077.906    10932.066
     508.061      149.900     5077.906    10932.066
     509.063      162.800     5077.906    10932.066
     510.064      157.700     5077.906    10932.066
     511.065      155.800     5077.906    10932.066
     512.066      155.800     5077.906    10932.066
     513.068      162.800     5077.906    10932.066
     514.068      162.900     5077.906    10932.066
     515.069      157.700     5077.906    10932.066
     516.072      161.800     5077.906    10932.066
     517.072      162.900     5077.906    10932.066
     518.073      155.800     5077.906    10932.066
     519.074      163.800     5077.906    10932.066
     520.075      156.800     5077.906    10932.066
     521.076      158.800     5077.906    10932.066
     522.077      159.900     5077.906    10932.066
     523.078      163.900     5077.906    10932.066
     524.079      156.800     5077.906    10932.066
     525.081      158.700     5077.906    10932.066
     526.082      157.800     5077.906    10932.066
     527.084      159.700     5077.906    10932.066
     528.085      160.800     5077.906    10932.066
     529.086      162.800     5077.906    10932.066
     530.087      155.900     5077.906    10932.066
     531.088      163.800     5077.906    10932.066
     532.089      158.800     5077.906    10932.066
     533.093      162.300     5077.906    10932.066
     534.094      155.900     5077.906    10932.066
     535.095      163.800     5077.906    10932.066
     536.097      155.800     5077.906    10932.066
     537.097      163.900     5077.906    10932.066
     538.099      163.800     5077.906    10932.066
     539.100      155.900     5077.906    10932.066
     540.101      164.800     5077.906    10932.066
     541.102      163.900     5077.906    10932.066
     542.103      156.800     5077.906    10932.066
     543.104      163.900     5077.906    10932.066
     544.105      156.800     5077.906    10932.066
     545.106      162.800     5078.281    10932.066
     546.107      156.800     5078.281    10932.066
     547.107      162.900     5078.281    10932.066
     548.109      156.800     5078.281    10932.066
     549.112      160.400     5078.281    10932.066
     550.113      162.900     5078.281    10932.066
     551.114      157.800     5078.281    10932.066
     552.116      161.800     5078.281    10932.066
     553.116      164.900     5078.281    10932.066
     554.118      156.800     5078.281    10932.066
     555.118      162.900     5078.281    10932.066
     556.120      157.800     5078.281    10932.066
     557.121      163.800     5078.281    10932.066
     558.122      160.800     5078.281    10932.066
     559.124      159.700     5078.281    10932.066
     560.124      159.900     5078.281    10932.066
     561.126      160.800     5078.281    10932.066
     562.127      163.900     5078.281    10932.066
     563.127      156.800     5078.281    10932.066
     564.128      162.900     5078.281    10932.066
     565.129      157.800     5078.281    10932.066
     566.131      163.900     5078.281    10932.066
     567.132      163.800     5078.281    10932.066
     568.133      155.800     5078.281    10932.066
     569.134      164.800     5078.281    10932.066
     570.135      156.900     5078.281    10932.066
     571.136      163.800     5078.281    10932.066
     572.138      159.600     5078.281    10932.066
     573.140      160.700     5078.281    10932.066
     574.141      164.800     5078.281    10932.066
     575.142      155.900     5078.281    10932.066
     576.143      163.800     5078.406    10932.066
     577.144      163.800     5078.406    10932.066
     578.145      156.900     5078.406    10932.066
     579.146      164.800     5078.406    10932.066
     580.147      155.800     5078.406    10932.066
     581.148      163.900     5078.406    10932.066
     582.149      164.800     5078.406    10932.066
     583.150      156.800     5078.406    10932.066
     584.151      164.900     5078.406    10932.066
     585.152      163.800     5078.406    10932.066
     586.153      156.900     5078.406    10932.066
     587.154      163.800     5078.406    10932.066
     588.156      159.700     5078.406    10932.066
     589.157      160.800     5078.406    10932.066
     590.158      162.900     5078.406    10932.066
     591.159      158.800     5078.406    10932.066
     592.160      158.900     5078.406    10932.066
     593.161      164.800     5078.406    10932.066
     594.162      157.800     5078.406    10932.066
     595.163      163.800     5078.406    10932.066
     596.164      162.800     5078.406    10932.066
     597.165      156.800     5078.406    10932.066
     598.166      163.800     5078.406    10932.066
     599.171      159.300     5078.406    10932.066
     600.172      159.800     5078.406    10932.066
     601.173      163.800     5078.406    10932.066
     602.174      155.800     5078.406    10932.066
     603.175      162.900     5078.406    10932.066
     604.176      154.800     5078.406    10932.066
     605.177      163.800     5078.406    10932.066
     606.180      158.600     5078.531    10932.066
     607.181      159.800     5078.531    10932.066
     608.182      162.800     5078.531    10932.066
     609.183      154.900     5078.531    10932.066
     610.184      163.800     5078.531    10932.066
     611.185      155.800     5078.531    10932.066
     612.186      162.800     5078.531    10932.066
     613.188      159.700     5078.531    10932.066
     614.189      159.900     5078.531    10932.066
     615.190      155.800     5078.531    10932.066
     616.191      162.800     5078.531    10932.066
     617.192      155.900     5078.531    10932.066
     618.193      163.800     5078.531    10932.066
     619.194      154.800     5078.531    10932.066
     620.195      162.900     5078.531    10932.066
     621.196      156.800     5078.531    10932.066
     622.197      162.800     5078.531    10932.066
     623.198      157.800     5078.531    10932.066
     624.199      162.800     5078.531    10932.066
     625.200      155.800     5078.531    10932.066
     626.202      162.800     5078.531    10932.066
     627.203      156.800     5078.531    10932.066
     628.205      162.700     5078.531    10932.066
     629.206      162.800     5078.531    10932.066
     630.207      155.800     5078.531    10932.066
     631.208      164.900     5078.531    10932.066
     632.209      154.800     5078.531    10932.066
     633.210      163.800     5078.531    10932.066
     634.211      154.900     5078.531    10932.066
     635.212      164.800     5078.531    10932.066
     636.213      155.800     5078.531    10932.066
     637.214      162.800     5078.531    10932.066
     638.215      157.900     5078.531    10932.066
     639.216      160.800     5078.531    10932.066
     640.217      162.800     5078.531    10932.066
     641.218      156.900     5078.531    10932.066
     642.219      161.800     5078.531    10932.066
     643.220      156.900     5078.531    10932.066
     644.221      161.800     5078.531    10932.066
     645.222      162.800     5078.531    10932.066
     646.223      157.900     5078.531    10932.066
     647.224      162.800     5078.531    10932.066
     648.225      156.900     5078.531    10932.066
     649.226      161.900     5078.531    10932.066
     650.227      156.800     5078.531    10932.066
     651.228      162.800     5078.531    10932.066
     652.229      157.900     5078.531    10932.066
     653.230      161.900     5078.531    10932.066
     654.231      153.800     5078.531    10932.066
     655.232      164.900     5078.531    10932.066
     656.233      156.800     5078.531    10932.066
     657.234      161.800     5078.656    10932.066
     658.235      155.900     5078.656    10932.066
     659.236      164.800     5078.656    10932.066
     660.237      163.800     5078.656    10932.066
     661.238      156.800     5078.656    10932.066
     662.239      162.800     5078.656    10932.066
     663.243      159.400     5078.656    10932.066
     664.244      159.900     5078.656    10932.066
     665.245      163.800     5078.656    10932.066
     666.246      157.800     5078.656    10932.066
     667.247      161.900     5078.656    10932.066
     668.248      162.900     5078.906    10932.066
     669.249      156.800     5078.906    10932.066
     670.250      158.900     5078.906    10932.066
     671.251      161.900     5078.906    10932.066
     672.252      159.800     5078.906    10932.066
     673.253      160.900     5078.906    10932.066
     674.255      160.700     5078.906    10932.066
     675.256      158.900     5078.906    10932.066
     676.257      163.800     5078.906    10932.066
     677.258      156.900     5078.906    10932.066
     678.259      163.800     5078.906    10932.066
     679.260      163.900     5078.906    10932.066
     680.261      156.900     5078.906    10932.066
     681.262      163.900     5078.906    10932.066
     682.265      161.600     5078.906    10932.066
     683.266      158.800     5078.906    10932.066
     684.267      164.800     5078.906    10932.066
     685.268      156.900     5078.906    10932.066
     686.270      163.800     5078.906    10932.066
     687.271      163.800     5078.906    10932.066
     688.272      156.800     5078.906    10932.066
     689.273      164.800     5078.906    10932.066
     690.274      155.800     5078.906    10932.066
     691.275      156.900     5078.906    10932.066
     692.276      164.800     5078.906    10932.066
     693.277      156.900     5078.906    10932.066
     694.281      162.300     5078.906    10932.066
     695.283      159.800     5078.906    10932.066
     696.284      156.800     5078.906    10932.066
     697.285      155.900     5078.906    10932.066
     698.286      162.900     5078.906    10932.066
     699.287      156.900     5078.906    10932.066
     700.288      163.800     5078.906    10932.066
     701.289      157.800     5078.906    10932.066
     702.290      162.900     5078.906    10932.066
     703.291      156.800     5078.906    10932.066
     704.292      155.800     5078.906    10932.066
     705.293      163.800     5078.906    10932.066
     706.294      157.900     5078.906    10932.066
     707.296      161.700     5078.906    10932.066
     708.297      157.800     5079.531    10932.066
     709.298      156.900     5079.531    10932.066
     710.299      163.800     5079.531    10932.066
     711.301      159.600     5079.531    10932.066
     712.303      160.700     5079.531    10932.066
     713.304      164.800     5079.531    10932.066
     714.305      155.800     5079.531    10932.066
     715.306      163.900     5079.531    10932.066
     716.308      155.800     5079.531    10932.066
     717.309      164.800     5079.531    10932.066
     718.309      162.900     5079.531    10932.066
     719.311      156.800     5079.781    10932.066
     720.311      163.900     5079.781    10932.066
     721.312      157.800     5079.781    10932.066
     722.313      162.800     5079.781    10932.066
     723.315      163.800     5079.781    10932.066
     724.316      157.900     5079.781    10932.066
     725.316      162.900     5079.781    10932.066
     726.318      166.800     5079.781    10932.066
     727.318      156.900     5079.781    10932.066
     728.319      163.800     5079.781    10932.066
     729.320      163.800     5079.781    10932.066
     730.321      156.800     5079.781    10932.066
     731.322      156.900     5079.781    10932.066
     732.323      164.900     5079.781    10932.066
     733.324      152.900     5080.906    10932.066
     734.324      115.900     5097.531    10932.066
     735.326      130.800     5128.906    10932.066
     736.327      150.900     5130.781    10932.066
     737.327      180.900     5146.922    10932.066
     738.328       99.900     5149.297    10934.066
     739.329       99.900     5150.547    10935.066
     740.330      121.900     5150.672    10935.066
     741.331      121.900     5150.672    10935.066
     742.332      126.900     5150.672    10935.066
     743.334      104.900     5150.672    10935.066
     744.335      100.900     5150.672    10935.066
     745.336       99.900     5150.672    10935.066
     746.332       99.900     5150.672    10935.066
     747.333      148.900     5150.672    10935.066
     748.334      134.900     5150.672    10935.066
     749.343      240.800     5150.672    10935.066
     750.344      689.500     5150.672    10935.066
     751.353      670.900     5150.672    10935.066
     752.357      682.300     5150.672    10935.066
     753.358      681.200     5150.672    10935.066
     754.363      685.500     5150.672    10935.066
     755.364      681.400     5150.672    10935.066
     756.379      678.000     5150.672    10935.066
     757.379      683.800     5150.672    10935.066
     758.383      666.500     5150.672    10935.066
     759.383      676.800     5150.672    10935.066
     760.384      684.500     5150.672    10935.066
     761.385      684.300     5150.672    10935.066
     762.386      664.300     5150.672    10935.066
     763.387      678.300     5150.672    10935.066
     764.389      675.900     5150.672    10935.066
     765.390      671.200     5150.672    10935.066
     766.398      675.400     5150.672    10935.066
     767.399      674.300     5150.672    10935.066
     768.400      665.300     5150.672    10935.066
     769.401      665.500     5150.672    10935.066
     770.402      671.300     5150.672    10935.066
     771.406      678.100     5150.672    10935.066
     772.407      663.400     5150.672    10935.066
     773.408      670.300     5150.672    10935.066
     774.409      442.600     5150.672    10935.066
     775.410      124.900     5198.703    11047.102
     776.413      748.400     6632.969    33319.137
     777.416      788.500     6354.980    15655.188
     778.417      763.300     6547.391    15847.188
     779.418      679.100     6961.469    40999.148
     780.420      798.500     7507.469    40999.148
     781.421      789.900     5967.473    11815.105
     782.423      135.700     5391.473    11207.090
     783.425        0.000     5391.473    11207.090
     784.427        0.000     5391.473    11207.090
     785.429        0.000     5391.473    11207.090
     786.430       98.900     5151.426    10935.066
     787.431       99.900     5151.426    10935.066
     788.433      262.600     5233.324    10998.223
     789.434       99.900     5774.559    11566.613
     790.435      180.800     5170.168    10935.066
     791.442      474.600     5395.473    11238.820
     792.443      681.400     5315.332    11158.621
     793.444      619.500     5315.344    11158.621
     794.445      761.100     5315.344    11158.621
     795.446      750.200     5315.844    11158.621
     796.447      753.400     5315.844    11158.621
     797.450      756.700     5315.844    11158.621
     798.453      761.700     5315.844    11158.621
     799.454      509.500     5396.301    11238.820
     800.460      490.900     5234.746    11111.270
     801.461      779.500     5234.746    11111.270
     802.462      740.100     5316.020    11158.621
     803.463      579.300     5316.027    11158.621
     804.472      648.000     5315.902    11158.621
     805.473      765.800     5315.902    11158.621
     806.474      759.200     5315.902    11158.621
     807.475      756.300     5315.902    11158.621
     808.476      760.100     5315.902    11158.621
     809.479      756.500     5315.902    11158.621
     810.483      758.000     5315.902    11158.621
     811.484      763.400     5315.902    11158.621
     812.485      324.700     5452.301    11334.824
     813.493      671.600     5234.746    11111.270
     814.494      481.600     5274.945    11095.465
     815.495      556.300     5463.418    11255.863
     816.496      461.600     5689.742    15809.074
     817.497       99.900     6650.746    16313.078
     818.498       99.900     6704.750    16313.078
     819.501      324.100     6547.031    22995.508
     820.502      790.200     6938.371    18928.559
     821.503      764.200     7117.113    19558.578
     822.507      725.000     7873.105    36190.539
     823.508      746.300     6070.051    16029.453
     824.509       99.900     6215.746    15808.949
     825.510       99.900     6215.746    15808.949
     826.515      426.000     7297.297    22995.508
     827.518      789.400     7637.305    19558.578
     828.519      750.400     8074.312    17731.508
     829.526      738.800     8393.305    36190.539
     830.527      630.400     6865.637    16312.953
     831.528       99.900     6895.762    16312.953
